 שם ישוב,סמל ישוב,מספר קלפי,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,יך,יץ,כ,ל,מחל,מרצ,נז,ני,נץ,ע,פה,ף,ףץ,קנ,קץ,רק,שס,Address,Latitude,Longitude,מס מפלגה הכי נבחרת,מפלגה הכי נבחרת
ירושלים,3000,222,625,492,19,473,2,231,0,0,0,0,40,0,0,0,0,3,2,11,0,0,0,1,0,1,0,1,0,90,0,91,"בן ציון,24 ",31.789761,35.193498,2,ג
ירושלים,3000,223,481,340,9,331,0,293,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,19,0,14,"סורוצקין,40 ",31.798998,35.206451,2,ג
ירושלים,3000,224,636,498,13,485,0,212,0,0,0,0,20,0,0,0,0,3,0,25,6,0,0,0,0,1,0,1,2,74,0,141,"ויטל חיים,32 ",31.789271,35.191792,2,ג
ירושלים,3000,225,501,292,6,286,2,208,0,0,0,0,1,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,3,21,0,33,"זכרון יעקב,3 ",31.795733,35.200043,2,ג
ירושלים,3000,226,668,501,3,498,0,479,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,6,0,8,"סורוצקין,38 ",31.798303,35.205776,2,ג
ירושלים,3000,227,653,454,2,452,183,0,6,0,0,0,29,0,0,0,0,20,1,63,105,1,0,0,0,40,0,0,2,0,0,2,"בן לברט,15 ",31.770876,35.20999,1,אמת
ירושלים,3000,228,188,37,1,36,6,4,0,0,0,0,5,0,0,0,0,2,2,10,4,0,0,0,0,3,0,0,0,0,0,0,"בן לברט,15 ",31.770876,35.20999,14,מחל
ירושלים,3000,229,716,506,9,497,243,3,13,0,0,0,23,0,0,0,0,25,9,52,94,1,0,0,0,24,0,0,1,8,0,1,"בן לברט,15 ",31.770876,35.20999,1,אמת
ירושלים,3000,230,722,586,12,574,0,532,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,19,0,18,"סורוצקין,38 ",31.798303,35.205776,2,ג
ירושלים,3000,231,598,469,0,469,0,436,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,11,"סורוצקין,40 ",31.798998,35.206451,2,ג
ירושלים,3000,232,551,374,2,372,6,267,0,0,0,0,7,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,10,0,63,"ראשון לציון,7 ",31.793445,35.201883,2,ג
ירושלים,3000,233,607,445,10,435,2,381,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,18,0,29,"סורוצקין,40 ",31.798998,35.206451,2,ג
ירושלים,3000,234,624,475,4,471,7,94,1,0,0,0,111,0,0,0,0,4,0,57,0,1,0,1,0,4,0,0,2,149,1,39,"בן ציון,24 ",31.789761,35.193498,24,קץ
ירושלים,3000,235,568,445,4,441,9,94,0,0,0,0,104,0,0,0,0,6,1,37,1,0,0,0,0,5,0,1,4,121,0,58,"ויטל חיים,32 ",31.789271,35.191792,24,קץ
ירושלים,3000,236,697,555,6,549,2,350,0,0,0,0,18,0,0,0,0,0,0,7,3,1,0,0,0,1,0,0,2,49,0,116,"הקבלן,8 ",31.787878,35.175061,2,ג
ירושלים,3000,237,591,478,9,469,0,244,0,0,0,0,28,0,0,0,0,0,1,18,1,0,0,0,0,0,0,0,1,55,0,121,"הרב אבן דנן,30 ",31.781324,35.172492,2,ג
ירושלים,3000,238,635,402,3,399,2,332,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,20,0,37,"זכרון יעקב,5 ",31.795733,35.200443,2,ג
ירושלים,3000,239,548,342,19,323,0,280,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,25,"סורוצקין,38 ",31.798303,35.205776,2,ג
ירושלים,3000,240,604,484,5,479,6,108,0,0,0,0,131,0,0,0,0,3,0,61,4,0,0,0,0,2,0,0,2,130,0,32,"ויטל חיים,32 ",31.789271,35.191792,7,טב
ירושלים,3000,241,509,388,17,371,0,342,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,9,0,16,"סורוצקין,40 ",31.798998,35.206451,2,ג
ירושלים,3000,242,578,339,5,334,9,175,0,0,0,0,15,0,0,0,0,11,4,43,5,0,0,0,0,2,0,1,0,37,0,32,"המ""ג,1 ",31.79036,35.20012,2,ג
ירושלים,3000,243,559,415,26,389,0,337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,35,"סורוצקין,40 ",31.798998,35.206451,2,ג
ירושלים,3000,244,549,391,5,386,4,274,1,0,0,0,6,0,0,0,0,1,1,28,3,1,0,0,0,4,0,0,1,20,0,42,"ראשון לציון,7 ",31.793445,35.201883,2,ג
ירושלים,3000,245,541,392,21,371,1,333,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,10,0,19,"זכרון יעקב,3 ",31.795733,35.200043,2,ג
ירושלים,3000,246,539,384,15,369,2,232,0,0,0,0,8,1,0,0,0,4,0,28,0,1,0,0,0,3,0,0,0,41,0,49,"המ""ג,1 ",31.79036,35.20012,2,ג
ירושלים,3000,247,586,431,29,402,2,229,1,0,0,0,2,0,0,0,0,2,0,22,2,0,0,0,0,3,0,0,1,26,0,112,"ראשון לציון,7 ",31.793445,35.201883,2,ג
ירושלים,3000,248,728,457,11,446,3,235,0,0,0,0,26,0,0,0,0,7,0,36,3,0,0,0,0,0,0,2,0,47,0,87,"נג'ארה,27 ",31.790609,35.191615,2,ג
ירושלים,3000,249,681,526,18,508,2,295,0,0,0,0,25,0,0,0,0,1,0,34,1,0,0,0,0,1,0,1,2,68,0,78,"נג'ארה,27 ",31.790609,35.191615,2,ג
ירושלים,3000,250,615,521,17,504,0,243,1,1,0,0,49,0,0,0,0,0,2,20,0,0,0,0,0,1,0,0,0,95,0,92,"ויטל חיים,32 ",31.789271,35.191792,2,ג
ירושלים,3000,251,638,490,9,481,1,363,0,0,0,0,3,0,0,0,0,0,0,20,0,3,0,0,0,1,0,0,1,24,0,65,"זכרון יעקב,3 ",31.795733,35.200043,2,ג
ירושלים,3000,252,464,364,13,351,0,182,0,0,0,0,23,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,49,0,81,"בן ציון,24 ",31.789761,35.193498,2,ג
ירושלים,3000,253,594,444,9,435,5,219,0,0,0,0,74,0,0,0,0,4,0,42,2,0,0,0,0,2,0,0,2,51,0,34,"הרב טייב חי,46 ",31.783228,35.171766,2,ג
ירושלים,3000,254,449,364,4,360,0,184,0,0,0,0,31,0,0,0,0,2,0,15,0,0,0,0,0,2,0,0,2,31,0,93,"הרב אבן דנן,30 ",31.781324,35.172492,2,ג
ירושלים,3000,255,577,416,9,407,0,227,0,0,0,0,10,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,69,0,89,"הקבלן,8 ",31.787878,35.175061,2,ג
ירושלים,3000,256,572,433,4,429,2,223,0,0,0,0,53,0,0,0,0,4,2,45,1,0,0,0,0,0,0,0,2,50,0,47,"הרב אבן דנן,30 ",31.781324,35.172492,2,ג
ירושלים,3000,257,622,449,1,448,3,218,1,0,0,0,64,0,0,0,0,3,0,30,1,0,0,0,0,5,0,0,0,58,0,65,"הרב טייב חי,46 ",31.783228,35.171766,2,ג
ירושלים,3000,258,742,574,6,568,2,335,0,0,0,0,57,0,0,0,0,1,0,40,1,0,0,0,0,0,0,0,2,63,0,67,"הרב טייב חי,46 ",31.783228,35.171766,2,ג
ירושלים,3000,259,670,509,5,504,4,238,0,0,0,0,39,0,0,0,0,3,0,35,0,0,0,1,0,1,0,0,3,60,0,120,"מנחם מנדל משקלוב,24 ",31.786344,35.174478,2,ג
ירושלים,3000,260,443,339,0,339,99,3,0,0,0,0,30,0,0,0,0,25,4,87,55,1,0,0,0,29,0,0,1,3,0,2,"התומר,5 ",31.779765,35.186367,1,אמת
ירושלים,3000,261,573,376,3,373,112,2,3,0,0,0,23,0,0,0,0,17,2,48,111,0,0,1,0,43,0,0,2,8,0,1,"שחר,19 ",31.780383,35.194277,1,אמת
ירושלים,3000,262,625,455,6,449,15,167,0,0,0,0,26,0,0,0,0,7,0,80,6,0,0,0,0,8,0,1,3,54,1,81,"תורה ועבודה,6 ",31.766695,35.181523,2,ג
ירושלים,3000,263,646,436,4,432,2,211,0,0,0,0,37,0,0,0,0,2,0,20,0,2,0,0,0,1,0,0,1,47,0,109,"הקבלן,8 ",31.787878,35.175061,2,ג
ירושלים,3000,264,622,442,4,438,41,38,0,0,0,0,75,0,0,0,0,17,0,120,10,1,0,1,0,13,0,0,1,63,0,58,"חכמי יוסף,28א",31.765496,35.189055,14,מחל
ירושלים,3000,265,611,477,10,467,5,281,0,0,0,0,39,0,0,0,0,7,1,21,0,2,0,0,0,1,0,0,0,45,0,65,"הרב טייב חי,46 ",31.783228,35.171766,2,ג
ירושלים,3000,266,424,334,4,330,0,169,0,0,0,0,6,0,0,0,0,1,0,8,0,1,0,0,0,0,0,0,1,61,0,83,"הרב אבן דנן,30 ",31.781324,35.172492,2,ג
ירושלים,3000,267.1,268,197,0,197,7,37,0,0,0,0,14,0,0,0,0,6,1,30,5,0,0,0,0,5,0,0,0,27,0,65,"שד הרצל,137 ",31.777009,35.186142,26,שס
ירושלים,3000,267.2,217,152,0,152,13,33,0,0,0,0,19,0,0,0,0,6,0,18,1,0,0,0,0,4,0,0,2,17,1,38,"שד הרצל,137 ",31.777009,35.186142,26,שס
ירושלים,3000,268,586,418,2,416,11,52,0,0,0,0,86,0,0,0,0,6,1,92,2,0,0,1,0,9,0,0,2,89,0,65,"בן ציון,7 ",31.788917,35.196657,14,מחל
ירושלים,3000,269,660,526,5,521,7,96,0,0,0,0,121,0,0,0,0,8,1,73,2,0,0,0,0,4,0,0,2,156,0,51,"בן ציון,7 ",31.788917,35.196657,24,קץ
ירושלים,3000,270,683,507,2,505,14,52,0,0,0,0,132,0,0,0,0,8,3,82,5,2,0,0,0,4,0,0,3,152,0,48,"בן ציון,7 ",31.788917,35.196657,24,קץ
ירושלים,3000,271,447,298,2,296,5,26,0,0,0,0,77,0,0,0,0,3,2,55,3,1,0,0,0,2,0,0,3,82,1,36,"בזל,3 ",31.784277,35.19269,24,קץ
ירושלים,3000,272,774,584,4,580,29,57,0,0,0,0,120,0,0,0,0,15,6,115,7,1,0,0,0,6,0,1,2,162,0,59,"בזל,3 ",31.784277,35.19269,24,קץ
ירושלים,3000,273,608,396,1,395,12,35,0,0,0,0,121,0,0,0,0,9,1,84,4,0,0,1,0,8,0,0,2,94,0,24,"בזל,3 ",31.784277,35.19269,7,טב
ירושלים,3000,274,705,470,1,469,160,3,6,0,0,0,38,0,0,0,0,21,0,93,82,0,0,0,0,51,0,0,5,5,0,5,"מעגל בית המדרש,8 ",31.781994,35.191257,1,אמת
ירושלים,3000,275,521,344,3,341,100,1,2,0,0,0,37,0,0,0,0,31,7,78,43,0,0,0,0,24,0,0,2,9,1,6,"שחר,19 ",31.780383,35.194277,1,אמת
ירושלים,3000,276,719,460,3,457,107,11,6,1,0,0,34,0,0,0,0,34,9,116,55,0,0,0,0,47,2,0,7,23,0,5,"התומר,5 ",31.779765,35.186367,14,מחל
ירושלים,3000,277,475,316,2,314,70,5,2,0,0,0,26,0,0,0,0,24,11,78,37,0,0,0,1,38,0,0,5,13,1,3,"מעגל בית המדרש,8 ",31.781994,35.191257,14,מחל
ירושלים,3000,278,638,524,6,518,12,160,0,0,0,0,67,0,0,0,0,4,1,72,0,0,0,0,0,2,0,0,0,143,0,57,"בן ציון,7 ",31.788917,35.196657,2,ג
ירושלים,3000,279,524,364,1,363,106,4,1,0,0,0,26,0,0,0,0,18,12,84,53,2,0,0,0,34,0,0,5,11,0,7,"התומר,5 ",31.779765,35.186367,1,אמת
ירושלים,3000,280,635,416,9,407,192,2,0,0,0,0,20,0,0,0,0,18,5,68,50,2,0,0,0,44,0,0,2,2,0,2,"שד הרצל,137 ",31.777009,35.186142,1,אמת
ירושלים,3000,281,509,380,4,376,114,0,4,0,0,0,27,0,0,0,0,25,4,64,93,0,1,0,0,39,0,0,2,3,0,0,"החלוץ,47 ",31.77704,35.190838,1,אמת
ירושלים,3000,282,565,448,2,446,100,2,2,0,0,0,29,0,0,0,0,31,15,152,35,0,0,1,0,72,0,0,1,3,0,3,"שד הרצל,137 ",31.777009,35.186142,14,מחל
ירושלים,3000,283,560,366,4,362,87,7,3,0,0,0,26,0,0,0,0,26,10,105,51,0,1,0,0,29,0,0,5,3,0,9,"התומר,5 ",31.779765,35.186367,14,מחל
ירושלים,3000,284,659,459,2,457,118,4,2,0,0,0,44,0,0,0,0,16,16,134,56,0,0,0,0,44,0,0,3,12,0,8,"התומר,5 ",31.779765,35.186367,14,מחל
ירושלים,3000,285,516,392,24,368,3,213,0,0,0,0,24,0,0,0,0,1,0,17,0,1,0,0,0,0,0,1,0,41,0,67,"הפסגה,24 ",31.768291,35.182884,2,ג
ירושלים,3000,286,598,425,3,422,21,148,0,0,0,0,33,0,0,0,0,10,9,46,5,0,0,0,0,19,0,0,0,61,0,70,"שד הרצל,137 ",31.777009,35.186142,2,ג
ירושלים,3000,287.1,413,305,1,304,5,104,0,0,0,0,20,0,0,0,0,0,40,42,2,0,1,0,0,4,0,0,0,25,0,61,"הפסגה,24 ",31.768291,35.182884,2,ג
ירושלים,3000,287.2,350,273,11,262,7,88,0,0,0,0,15,0,0,0,0,3,27,42,2,0,0,1,0,4,0,1,0,26,0,46,"הפסגה,24 ",31.768291,35.182884,2,ג
ירושלים,3000,288,550,408,5,403,10,207,0,0,0,0,22,0,0,0,0,1,1,37,1,1,0,0,0,4,0,0,1,39,0,79,"הפסגה,24 ",31.768291,35.182884,2,ג
ירושלים,3000,289,729,556,24,532,7,301,0,0,0,0,22,0,0,0,0,3,0,30,1,0,0,0,0,1,0,0,0,60,0,107,"תורה ועבודה,6 ",31.766695,35.181523,2,ג
ירושלים,3000,290,745,561,6,555,2,419,0,0,0,0,10,0,0,0,0,4,1,26,0,0,0,0,0,1,0,0,1,23,0,68,"הרב פרנק,20 ",31.763869,35.185162,2,ג
ירושלים,3000,291,573,423,9,414,9,223,0,0,0,0,12,0,0,0,0,2,0,32,0,0,0,0,0,3,0,0,0,39,1,93,"חכמי יוסף,28א",31.765496,35.189055,2,ג
ירושלים,3000,292,365,266,1,265,27,36,1,0,0,0,34,0,0,0,0,10,0,59,1,0,0,0,0,15,0,0,1,36,0,45,"חכמי יוסף,28א",31.765496,35.189055,14,מחל
ירושלים,3000,293,491,389,16,373,0,238,0,0,0,0,10,2,0,0,0,1,0,8,0,1,0,0,0,1,0,0,0,20,0,92,"שערי תורה,2 ",31.766379,35.182718,2,ג
ירושלים,3000,294,686,492,10,482,4,273,0,0,0,0,18,0,0,0,0,1,0,45,1,0,0,0,0,8,0,0,2,32,0,98,"תורה ועבודה,6 ",31.766695,35.181523,2,ג
ירושלים,3000,295,610,442,4,438,154,0,1,0,0,0,30,0,0,0,0,27,11,73,96,1,0,0,0,39,0,0,0,3,0,3,"החלוץ,47 ",31.77704,35.190838,1,אמת
ירושלים,3000,296,634,506,5,501,156,5,2,0,0,0,28,0,0,0,0,22,6,160,43,0,0,0,0,65,0,1,2,7,0,4,"שד הרצל,137 ",31.777009,35.186142,14,מחל
ירושלים,3000,297,523,390,3,387,3,269,0,0,0,0,15,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,0,64,"הרב פרנק,20 ",31.763869,35.185162,2,ג
ירושלים,3000,298,737,569,5,564,182,2,0,0,0,0,30,0,0,0,0,42,6,172,32,1,0,0,0,81,0,0,1,5,1,9,"שד הרצל,137 ",31.777009,35.186142,1,אמת
ירושלים,3000,299,626,505,2,503,102,1,2,0,0,0,42,0,0,0,0,49,10,191,31,0,0,0,0,54,0,0,1,12,0,8,"שד הרצל,137 ",31.777009,35.186142,14,מחל
ירושלים,3000,300,755,606,0,606,111,2,2,0,0,0,62,0,0,0,0,61,20,207,38,0,0,0,0,72,0,0,5,11,0,15,"דולצ'ין,21 ",31.749723,35.169586,14,מחל
ירושלים,3000,301,633,500,4,496,123,3,2,0,0,0,29,0,0,0,0,52,12,154,30,1,0,0,0,60,0,0,5,8,1,16,"דולצ'ין,21 ",31.749723,35.169586,14,מחל
ירושלים,3000,302,568,450,2,448,114,2,0,0,0,0,32,0,0,0,0,39,3,142,16,1,0,0,0,72,0,0,3,9,0,15,"דולצ'ין,21 ",31.749723,35.169586,14,מחל
ירושלים,3000,303,692,366,9,357,2,226,2,0,0,0,7,0,0,0,0,1,0,10,1,0,0,0,0,0,0,0,1,29,0,78,"מגן האלף,1 ",31.795147,35.223385,2,ג
ירושלים,3000,304,493,376,2,374,90,2,1,0,0,0,39,0,0,0,0,38,7,112,18,1,0,0,0,40,0,1,7,7,0,11,"שד הרצל,137 ",31.777009,35.186142,14,מחל
ירושלים,3000,305,455,323,1,322,58,4,0,0,0,0,12,1,0,0,0,25,4,139,22,2,0,0,0,23,0,0,4,10,0,18,"קוסטה ריקה,17 ",31.754964,35.170872,14,מחל
ירושלים,3000,306,473,392,4,388,99,2,0,0,0,0,28,0,0,0,0,22,6,138,20,0,0,0,0,55,0,0,4,10,0,4,"דולצ'ין,21 ",31.749723,35.169586,14,מחל
ירושלים,3000,307,490,403,3,400,113,0,1,0,0,0,17,0,0,0,0,32,3,120,35,0,0,0,0,62,0,0,5,8,0,4,"האייל,72 ",31.749622,35.181808,14,מחל
ירושלים,3000,308,472,300,2,298,27,2,0,0,0,0,35,0,0,0,0,21,12,114,16,0,0,0,0,17,0,0,1,10,0,43,"החרצית,10 ",31.735573,34.979744,14,מחל
ירושלים,3000,309,661,461,3,458,49,2,1,0,0,0,39,0,0,0,0,41,13,173,26,1,0,0,0,22,0,0,3,41,0,47,"הרפוב הדומיניקנית,3 ",31.768319,35.21371,14,מחל
ירושלים,3000,310,629,363,3,360,27,23,1,0,0,0,23,0,0,0,0,22,26,120,8,0,0,0,0,19,0,1,1,54,0,35,"אולשוונגר,48 ",31.768319,35.21371,14,מחל
ירושלים,3000,311,623,409,0,409,80,14,4,0,0,0,31,0,0,0,0,28,6,132,38,0,0,0,0,41,0,1,2,11,0,21,"זנגויל,29 ",31.763046,35.177721,14,מחל
ירושלים,3000,312,564,360,4,356,63,13,1,0,0,0,30,0,0,0,0,21,7,78,46,0,0,0,0,28,0,0,5,41,0,23,"אולשוונגר,3 ",31.768319,35.21371,14,מחל
ירושלים,3000,313,592,360,2,358,30,8,1,0,0,0,21,0,0,0,0,27,26,137,6,0,0,0,0,22,0,2,9,14,1,54,"החרצית,10 ",31.735573,34.979744,14,מחל
ירושלים,3000,314,554,398,4,394,58,43,3,0,0,0,47,0,0,0,0,16,5,83,21,1,0,0,0,22,0,0,1,50,0,44,"בורוכוב,9א",31.765491,35.174967,14,מחל
ירושלים,3000,315,744,501,14,487,21,85,0,0,0,0,18,1,0,0,0,18,30,159,3,0,0,0,0,11,0,0,3,81,2,55,"אולשוונגר,3 ",31.768319,35.21371,14,מחל
ירושלים,3000,316,664,511,4,507,27,98,1,0,0,0,72,0,0,0,0,12,6,60,13,0,0,0,0,12,0,2,1,134,0,69,"זנגויל,25 ",31.764316,35.177112,24,קץ
ירושלים,3000,317,545,303,2,301,44,15,5,0,0,0,21,0,0,0,0,19,3,86,27,0,0,0,0,25,0,0,1,16,0,39,"זנגויל,29 ",31.763046,35.177721,14,מחל
ירושלים,3000,318,647,481,4,477,134,28,4,0,0,0,24,0,0,0,0,29,11,78,63,0,0,0,0,39,0,0,7,47,0,13,"זנגויל,25 ",31.764316,35.177112,1,אמת
ירושלים,3000,319,732,540,3,537,107,40,0,0,0,0,31,0,0,0,0,21,7,129,39,1,1,0,32,0,0,1,3,83,1,41,"בורוכוב,9א",31.765491,35.174967,14,מחל
